parking_id,name,day_group,entry_windows,exit_windows,fee_windows,fee_mode,overnight_allowed,access_status,general_public,effective_from,effective_to,checked_at,evidence_method,evidence_ref,note
8,안양4동노외,weekday,00:00-24:00,00:00-24:00,10:00-20:00,paid_window_free_outside,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"매일 같은 시간만 유료, 그 외 무료개방(입출차 24시간 가능) (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
8,안양4동노외,saturday,00:00-24:00,00:00-24:00,10:00-20:00,paid_window_free_outside,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"매일 같은 시간만 유료, 그 외 무료개방(입출차 24시간 가능) (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
8,안양4동노외,sunday_holiday,00:00-24:00,00:00-24:00,10:00-20:00,paid_window_free_outside,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"매일 같은 시간만 유료, 그 외 무료개방(입출차 24시간 가능) (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
38,삼덕공원지하,weekday,00:00-24:00,00:00-24:00,10:00-20:00,paid_window_free_outside,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"매일 같은 시간만 유료, 그 외 무료개방(입출차 24시간 가능) (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
38,삼덕공원지하,saturday,00:00-24:00,00:00-24:00,10:00-20:00,paid_window_free_outside,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"매일 같은 시간만 유료, 그 외 무료개방(입출차 24시간 가능) (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
38,삼덕공원지하,sunday_holiday,00:00-24:00,00:00-24:00,10:00-20:00,paid_window_free_outside,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"매일 같은 시간만 유료, 그 외 무료개방(입출차 24시간 가능) (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
28,삼덕노외,weekday,00:00-24:00,00:00-24:00,10:00-20:00,paid_window_free_outside,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"매일 같은 시간만 유료, 그 외 무료개방(입출차 24시간 가능) (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
28,삼덕노외,saturday,00:00-24:00,00:00-24:00,10:00-20:00,paid_window_free_outside,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"매일 같은 시간만 유료, 그 외 무료개방(입출차 24시간 가능) (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
28,삼덕노외,sunday_holiday,00:00-24:00,00:00-24:00,10:00-20:00,paid_window_free_outside,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"매일 같은 시간만 유료, 그 외 무료개방(입출차 24시간 가능) (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
26,수목원입구노외,weekday,00:00-24:00,00:00-24:00,09:00-19:00,paid_window_free_outside,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"매일 같은 시간만 유료, 그 외 무료개방(입출차 24시간 가능) (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
26,수목원입구노외,saturday,00:00-24:00,00:00-24:00,09:00-19:00,paid_window_free_outside,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"매일 같은 시간만 유료, 그 외 무료개방(입출차 24시간 가능) (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
26,수목원입구노외,sunday_holiday,00:00-24:00,00:00-24:00,09:00-19:00,paid_window_free_outside,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"매일 같은 시간만 유료, 그 외 무료개방(입출차 24시간 가능) (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
20,병목안시민공원노외,weekday,00:00-24:00,00:00-24:00,09:00-19:00,paid_window_free_outside,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"매일 같은 시간만 유료, 그 외 무료개방(입출차 24시간 가능) (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
20,병목안시민공원노외,saturday,00:00-24:00,00:00-24:00,09:00-19:00,paid_window_free_outside,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"매일 같은 시간만 유료, 그 외 무료개방(입출차 24시간 가능) (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
20,병목안시민공원노외,sunday_holiday,00:00-24:00,00:00-24:00,09:00-19:00,paid_window_free_outside,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"매일 같은 시간만 유료, 그 외 무료개방(입출차 24시간 가능) (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
21,해동놀이터지하,weekday,00:00-24:00,00:00-24:00,09:00-22:00,paid_window_free_outside,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"매일 같은 시간만 유료, 그 외 무료개방(입출차 24시간 가능) (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
21,해동놀이터지하,saturday,00:00-24:00,00:00-24:00,09:00-22:00,paid_window_free_outside,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"매일 같은 시간만 유료, 그 외 무료개방(입출차 24시간 가능) (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
21,해동놀이터지하,sunday_holiday,00:00-24:00,00:00-24:00,09:00-22:00,paid_window_free_outside,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"매일 같은 시간만 유료, 그 외 무료개방(입출차 24시간 가능) (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
201,비산소공원지하,weekday,00:00-24:00,00:00-24:00,09:00-22:00,paid_window_free_outside,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"매일 같은 시간만 유료, 그 외 무료개방(입출차 24시간 가능) (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
201,비산소공원지하,saturday,00:00-24:00,00:00-24:00,09:00-22:00,paid_window_free_outside,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"매일 같은 시간만 유료, 그 외 무료개방(입출차 24시간 가능) (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
201,비산소공원지하,sunday_holiday,00:00-24:00,00:00-24:00,09:00-22:00,paid_window_free_outside,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"매일 같은 시간만 유료, 그 외 무료개방(입출차 24시간 가능) (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
161,관악노상1-2,weekday,00:00-24:00,00:00-24:00,09:00-19:00,paid_window_free_outside,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
161,관악노상1-2,saturday,00:00-24:00,00:00-24:00,,free,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
161,관악노상1-2,sunday_holiday,00:00-24:00,00:00-24:00,,free,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
162,관악노상1-3,weekday,00:00-24:00,00:00-24:00,09:00-19:00,paid_window_free_outside,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
162,관악노상1-3,saturday,00:00-24:00,00:00-24:00,,free,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
162,관악노상1-3,sunday_holiday,00:00-24:00,00:00-24:00,,free,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
163,관악노상1-4,weekday,00:00-24:00,00:00-24:00,09:00-19:00,paid_window_free_outside,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
163,관악노상1-4,saturday,00:00-24:00,00:00-24:00,,free,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
163,관악노상1-4,sunday_holiday,00:00-24:00,00:00-24:00,,free,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
164,관악노상1-5,weekday,00:00-24:00,00:00-24:00,09:00-19:00,paid_window_free_outside,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
164,관악노상1-5,saturday,00:00-24:00,00:00-24:00,,free,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
164,관악노상1-5,sunday_holiday,00:00-24:00,00:00-24:00,,free,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
165,관악노상2-1,weekday,00:00-24:00,00:00-24:00,09:00-19:00,paid_window_free_outside,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
165,관악노상2-1,saturday,00:00-24:00,00:00-24:00,,free,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
165,관악노상2-1,sunday_holiday,00:00-24:00,00:00-24:00,,free,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
166,관악노상2-2,weekday,00:00-24:00,00:00-24:00,09:00-19:00,paid_window_free_outside,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
166,관악노상2-2,saturday,00:00-24:00,00:00-24:00,,free,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
166,관악노상2-2,sunday_holiday,00:00-24:00,00:00-24:00,,free,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
167,관악노상2-3,weekday,00:00-24:00,00:00-24:00,09:00-19:00,paid_window_free_outside,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
167,관악노상2-3,saturday,00:00-24:00,00:00-24:00,,free,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
167,관악노상2-3,sunday_holiday,00:00-24:00,00:00-24:00,,free,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
168,관악노상2-4,weekday,00:00-24:00,00:00-24:00,09:00-19:00,paid_window_free_outside,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
168,관악노상2-4,saturday,00:00-24:00,00:00-24:00,,free,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
168,관악노상2-4,sunday_holiday,00:00-24:00,00:00-24:00,,free,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
169,관악노상2-5,weekday,00:00-24:00,00:00-24:00,09:00-19:00,paid_window_free_outside,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
169,관악노상2-5,saturday,00:00-24:00,00:00-24:00,,free,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
169,관악노상2-5,sunday_holiday,00:00-24:00,00:00-24:00,,free,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
170,관악노상2-6,weekday,00:00-24:00,00:00-24:00,09:00-19:00,paid_window_free_outside,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
170,관악노상2-6,saturday,00:00-24:00,00:00-24:00,,free,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
170,관악노상2-6,sunday_holiday,00:00-24:00,00:00-24:00,,free,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
171,관악노상2-7,weekday,00:00-24:00,00:00-24:00,09:00-19:00,paid_window_free_outside,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
171,관악노상2-7,saturday,00:00-24:00,00:00-24:00,,free,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
171,관악노상2-7,sunday_holiday,00:00-24:00,00:00-24:00,,free,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
172,인덕원동복개노상123,weekday,00:00-24:00,00:00-24:00,09:00-18:00,paid_window_free_outside,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
172,인덕원동복개노상123,saturday,00:00-24:00,00:00-24:00,,free,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
172,인덕원동복개노상123,sunday_holiday,00:00-24:00,00:00-24:00,,free,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
241,먹거리촌노상1,weekday,00:00-24:00,00:00-24:00,10:00-21:00,paid_window_free_outside,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
241,먹거리촌노상1,saturday,00:00-24:00,00:00-24:00,10:00-21:00,paid_window_free_outside,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
241,먹거리촌노상1,sunday_holiday,00:00-24:00,00:00-24:00,,free,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
261,먹거리촌노상2,weekday,00:00-24:00,00:00-24:00,10:00-21:00,paid_window_free_outside,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
261,먹거리촌노상2,saturday,00:00-24:00,00:00-24:00,10:00-21:00,paid_window_free_outside,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
261,먹거리촌노상2,sunday_holiday,00:00-24:00,00:00-24:00,,free,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
262,먹거리촌노상3,weekday,00:00-24:00,00:00-24:00,10:00-21:00,paid_window_free_outside,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
